0:	0.0
1:	0.0
2:	0.0
3:	0.0
4:	0.0
5:	0.0
6:	0.0
7:	0.0
8:	0.0
9:	0.0
10:	0.0
11:	0.0
12:	0.0
13:	0.0
14:	0.0
15:	0.0
16:	0.0
17:	0.0
18:	0.0
19:	0.0
20:	0.0
21:	0.0
22:	0.0
23:	0.0
24:	0.0
25:	0.0
26:	0.0
27:	0.0
28:	0.0
29:	0.0
30:	0.0
31:	0.0
32:	0.0
33:	0.0
34:	0.0
35:	0.0
36:	0.0
37:	0.0
38:	0.0
39:	0.0
40:	0.6722939994257824
41:	0.0
42:	0.0
43:	0.0
44:	0.0
45:	0.0
46:	0.0
47:	0.0
48:	0.0
49:	0.0
50:	0.0
51:	0.0
52:	0.0
53:	0.0
54:	0.0
55:	0.0
56:	0.0
57:	0.0
58:	0.0
59:	0.0
60:	0.0
61:	0.0
62:	0.0
63:	0.0
64:	0.0
65:	0.0
66:	0.0
67:	0.0
68:	1.5756890611541774
69:	0.0
70:	0.0
71:	0.0
72:	0.0
73:	0.0
74:	0.0
75:	0.0
76:	0.0
77:	0.0
78:	0.0
79:	0.0
80:	0.0
81:	0.0
82:	0.0
83:	0.0
84:	0.0
85:	0.0
86:	0.0
87:	0.0
88:	0.0
89:	1.2198883054096858
90:	0.0
91:	0.0
92:	0.0
93:	0.0
94:	1.680734998564456
95:	0.0
96:	0.0
97:	0.7008470264284218
98:	0.0
99:	0.0
100:	0.0
101:	0.0
102:	0.0
103:	0.0
104:	0.0
105:	0.0
106:	0.0
107:	0.0
108:	0.0
109:	0.0
110:	0.0
111:	0.0
112:	0.0
113:	0.0
114:	1.1717800342104305
115:	0.0
116:	0.0
117:	0.0
118:	0.0
119:	0.0
120:	0.0
121:	0.8928904679873673
122:	0.0
123:	0.0
124:	0.0
125:	0.0
126:	2.521102497846684
127:	0.0
128:	0.0
129:	0.5817928841184655
130:	0.0
131:	0.0
132:	0.0
133:	0.0
134:	0.7563307493540051
135:	0.0
136:	0.0
137:	0.0
138:	0.0
139:	0.0
140:	0.0
141:	0.0
142:	0.0
143:	1.1204899990429706
144:	0.0
145:	0.0
146:	0.0
147:	0.0
148:	0.0
149:	0.0
150:	0.0
151:	0.0
152:	0.0
153:	0.0
154:	0.0
155:	0.0
156:	0.0
157:	1.8908268733850129
158:	0.0
159:	0.0
160:	0.0
161:	0.0
162:	0.0
163:	0.0
164:	3.7816537467700257
165:	0.0
166:	0.0
167:	0.0
168:	0.0
169:	0.0
170:	0.0
171:	0.0
172:	0.0
173:	0.687573408503641
174:	0.0
175:	0.0
176:	0.0
177:	1.163585768236931
178:	0.0
179:	0.0
180:	0.0
181:	0.0
182:	0.0
183:	0.0
184:	2.6534255571259298
185:	0.9454134366925064
186:	0.0
187:	0.0
188:	0.0
189:	0.0
190:	0.1800787498461917
191:	0.0
192:	0.0
193:	0.0
194:	0.0
195:	0.0
196:	0.0
197:	0.0
198:	0.0
199:	0.0
200:	0.0
201:	0.3980688154494764
202:	2.521102497846684
203:	0.0
204:	0.0
205:	2.2689922480620157
206:	0.0
207:	0.0
208:	0.8314274195026298
209:	0.0
210:	0.7203149993847668
211:	0.0
212:	0.0
213:	0.0
214:	0.0
215:	2.1609449981543003
216:	7.5633074935400515
217:	0.0
218:	2.521102497846684
219:	0.0
220:	0.687573408503641
221:	0.0
222:	0.0
223:	7.5633074935400515
224:	0.0
225:	0.0
226:	0.3437867042518205
227:	0.0
228:	0.0
229:	0.0
230:	0.0
231:	0.0
232:	1.375146817007282
233:	0.0
234:	0.0
235:	0.0
236:	0.0
237:	0.0
238:	0.0
239:	0.0
240:	0.0
241:	0.0
242:	0.4727067183462532
243:	0.0
244:	7.5633074935400515
245:	0.0
246:	0.0
247:	0.0
248:	0.0
249:	0.0
250:	0.0
251:	0.2521102497846684
252:	0.0
253:	0.0
254:	0.0
255:	0.0
256:	4.235452196382429
257:	0.0
258:	0.0
259:	0.0
260:	1.2999434754521964
261:	0.0
262:	3.7816537467700257
263:	0.9759106443277487
264:	3.7816537467700257
265:	0.6050645994832041
266:	3.3089470284237725
267:	0.0
268:	0.0
269:	0.0
270:	0.6050645994832041
271:	0.0
272:	0.840367499282228
273:	0.0
274:	0.0
275:	2.8362403100775193
276:	0.0
277:	0.0
278:	0.0
279:	0.0
280:	0.0
281:	0.0
282:	0.0
283:	0.0
284:	2.446952424380605
285:	2.750293634014564
286:	1.375146817007282
287:	0.0
288:	0.0
289:	0.0
290:	4.537984496124031
291:	0.687573408503641
292:	0.0
293:	0.0
294:	1.0804724990771502
295:	0.0
296:	0.0
297:	1.4406299987695337
298:	0.0
299:	0.0
300:	2.1609449981543003
301:	0.0
302:	0.0
303:	0.0
304:	0.0
305:	0.0
306:	0.29660029386431574
307:	0.0
308:	0.0
309:	2.0627202255109234
310:	0.0
311:	0.840367499282228
312:	0.0
313:	0.0
314:	7.5633074935400515
315:	0.0
316:	3.7816537467700257
317:	3.0253229974160205
318:	0.6576789124817436
319:	1.8908268733850129
320:	0.0
321:	3.241417497231451
322:	0.0
323:	0.0
324:	0.0
325:	0.0
326:	0.1644197281204359
327:	0.0
328:	2.016881998277347
329:	0.0
330:	3.7816537467700257
331:	0.0
332:	0.0
333:	0.0
334:	0.0
335:	0.0
336:	0.0
337:	7.5633074935400515
338:	0.0
339:	1.8908268733850129
340:	0.0
341:	0.0
342:	0.0
343:	3.0253229974160205
344:	2.521102497846684
345:	0.0
346:	0.0
347:	0.0
348:	0.0
349:	0.0
350:	0.0
351:	0.0
352:	0.9075968992248062
353:	0.7563307493540051
354:	0.0
355:	0.0
356:	0.0
357:	0.0
358:	0.0
359:	0.0
360:	0.5276726158283757
361:	0.0
362:	0.0
363:	0.0
364:	0.0
365:	0.0
366:	0.0
367:	3.0253229974160205
368:	0.0
369:	0.9454134366925064
370:	0.0
371:	0.0
372:	0.0
373:	2.4277283312597695
374:	6.617894056847545
375:	0.0
376:	0.0
377:	0.0
378:	1.0804724990771502
379:	0.0
380:	0.7717660707693931
381:	0.0
382:	0.0
383:	3.0253229974160205
384:	0.0
385:	0.0
386:	1.9608574983251985
387:	0.0
388:	0.0
389:	0.0
390:	2.1609449981543003
391:	0.0
392:	1.8908268733850129
393:	0.0
394:	0.0
395:	0.8726893261776982
396:	0.0
397:	0.0
398:	0.0
399:	0.0
400:	1.3505906238464378
401:	2.521102497846684
402:	0.0
403:	0.0
404:	0.0
405:	0.0
406:	0.0
407:	0.0
408:	0.0
409:	3.7816537467700257
410:	5.042204995693368
411:	0.0
412:	0.0
413:	0.0
414:	1.680734998564456
415:	0.0
416:	0.0
417:	0.0
418:	1.375146817007282
419:	0.0
420:	0.0
421:	0.0
422:	0.0
423:	0.0
424:	0.0
425:	0.0
426:	0.0
427:	0.0
428:	1.260551248923342
429:	0.0
430:	0.0
431:	0.0
