0.0	0.0	0.0	0.0	0.0	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.32907790709157964	0.2541520617066807	0.17985708969239625	0.15239389934165437	0.08451904216768909	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.05987146209728842	0.05554280232613765	0.7766575916764125	0.07737930048871457	0.030548843411447018	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.029575988419550187	0.02057449387333796	0.03054266866656668	0.9062895356813822	0.013017313359162942	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.049514064635117885	0.9070997820271275	0.01473932257125075	0.014483767873849246	0.014163062892654564	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.09963121341691857	0.19012315217193745	0.09823282898849342	0.3641402128852098	0.24787259253744068	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.32427577042400724	0.2306549184729783	0.14022615057988477	0.17736219083055815	0.12748096969257147	
0.2	0.2	0.2	0.2	0.2	
0.16429605953596782	0.39433615605532396	0.17446082340534488	0.16601876986310313	0.1008881911402601	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	
